track_id,name,artist,tags,genre,playcount,text
TRWJTDV12903CF741C,Sex Me Up,Datarock,"electronic, indie, electro",,1.0,"Datarock electronic, indie, electro "
TRIFCFC128F4230F13,Shabop Shalom,Devendra Banhart,"indie, folk",Folk,1.0,"Devendra Banhart indie, folk Folk"
TRPNRZD128F4230EFE,Cristobal,Devendra Banhart,"indie, experimental, folk, american, 00s",Folk,1.0,"Devendra Banhart indie, experimental, folk, american, 00s Folk"
TRCRWRS128F425B98F,Don't Stay Home,311,"rock, alternative, alternative_rock, 90s, reggae, ska",Rock,1.0,"311 rock, alternative, alternative_rock, 90s, reggae, ska Rock"
TRLQNAP128F42798E9,Stay Tuned,Wax Tailor,"electronic, hip_hop, house, trip_hop, electro, downtempo, french",Electronic,1.0,"Wax Tailor electronic, hip_hop, house, trip_hop, electro, downtempo, french Electronic"
TRNEPMW128F93500FA,5-4=Unity,Pavement,"indie, indie_rock, instrumental, male_vocalists",Rock,1.0,"Pavement indie, indie_rock, instrumental, male_vocalists Rock"
TRAEVJD128F42622A3,Your Redneck Past,Ben Folds Five,"rock, alternative, indie, piano",Rock,1.0,"Ben Folds Five rock, alternative, indie, piano Rock"
TRGVBQD128F427F1A6,Cheese,Stromae,"rock, pop, french",,1.0,"Stromae rock, pop, french "
TRLJRLF128F426229C,Narcolepsy,Ben Folds Five,"alternative, indie, piano",,1.0,"Ben Folds Five alternative, indie, piano "
TRWILVQ128F42644B3,Don't Change Your Plans,Ben Folds Five,"alternative, piano, mellow",,1.0,"Ben Folds Five alternative, piano, mellow "
TRWBXRF12903CC38B9,Friends And Traitors,Raised Fist,"hardcore, metalcore",,1.0,"Raised Fist hardcore, metalcore "
TRMZKKP128F425BA62,It's No Good,Depeche Mode,"rock, electronic, alternative, pop, 80s, british, 90s, new_wave, synthpop",Rock,1.0,"Depeche Mode rock, electronic, alternative, pop, 80s, british, 90s, new_wave, synthpop Rock"
TRHINTD128F4223188,This Suffering,Billy Talent,"rock, alternative, alternative_rock, punk, punk_rock, emo",Rock,1.0,"Billy Talent rock, alternative, alternative_rock, punk, punk_rock, emo Rock"
TRZTFTE128F424955C,Vast And Vague,36 Crazyfists,"metalcore, nu_metal",Metal,1.0,"36 Crazyfists metalcore, nu_metal Metal"
TRJAEHS128F424955F,Northern November,36 Crazyfists,"metalcore, post_hardcore, screamo",Metal,1.0,"36 Crazyfists metalcore, post_hardcore, screamo Metal"
TRVLBWJ128F4249560,The Tide And Its Takers,36 Crazyfists,"metal, metalcore, screamo, nu_metal",Metal,1.0,"36 Crazyfists metal, metalcore, screamo, nu_metal Metal"
TRIVOJW128F9332C0E,Devil On My Shoulder,Billy Talent,"rock, alternative_rock, punk, punk_rock",Rock,1.0,"Billy Talent rock, alternative_rock, punk, punk_rock Rock"
TRYYYDU12903CF47ED,A Poisoned Gift,Moonspell,"black_metal, doom_metal, gothic_metal",Metal,1.0,"Moonspell black_metal, doom_metal, gothic_metal Metal"
TRTBLHM128F424955E,When Distance Is The Closest Reminder,36 Crazyfists,"metalcore, screamo",Metal,1.0,"36 Crazyfists metalcore, screamo Metal"
TRIAXHM128F424955A,Absent Are The Saints,36 Crazyfists,"metalcore, post_hardcore",Metal,1.0,"36 Crazyfists metalcore, post_hardcore Metal"
TRXCWEM128F428B35E,The Answer,Bad Religion,"punk, punk_rock",,1.0,"Bad Religion punk, punk_rock "
TREBULK128F9332C1A,Pocketful Of Dreams,Billy Talent,"rock, alternative_rock, punk, punk_rock, post_hardcore",Rock,1.0,"Billy Talent rock, alternative_rock, punk, punk_rock, post_hardcore Rock"
TRGMKLZ128F428B9BB,Killing It,A Wilhelm Scream,"punk, screamo",,1.0,"A Wilhelm Scream punk, screamo "
TRSRMWB128F92F467F,Aedeus,Emma Shapplin,"female_vocalists, classical",New Age,1.0,"Emma Shapplin female_vocalists, classical New Age"
TRXQFQE128F425192E,Again,Lenny Kravitz,"rock, alternative, pop, alternative_rock, love",,1.0,"Lenny Kravitz rock, alternative, pop, alternative_rock, love "
TRFCQXX12903CE852D,Shadow Hunter,Lisa Gerrard,"ambient, gothic, dark_ambient, new_age",,1.0,"Lisa Gerrard ambient, gothic, dark_ambient, new_age "
TRHHQNN128EF368527,I Against I,Bad Brains,"punk, 80s, hardcore, punk_rock, ska",,1.0,"Bad Brains punk, 80s, hardcore, punk_rock, ska "
TRRXSMN128E0796896,The Inner Child,Mike Oldfield,"ambient, instrumental, progressive_rock, new_age",New Age,1.0,"Mike Oldfield ambient, instrumental, progressive_rock, new_age New Age"
TREWOEV128F429EF6E,Pale Blue Dot,The Receiving End of Sirens,"indie, ambient, experimental, post_hardcore, dark_ambient",,1.0,"The Receiving End of Sirens indie, ambient, experimental, post_hardcore, dark_ambient "
TRXKLFI128F9312952,I Say Fever,Ramona Falls,"indie, progressive_rock",Rock,1.0,"Ramona Falls indie, progressive_rock Rock"
TRCIZYP128F933A742,Mr. Krinkle,Primus,"rock, alternative_rock, psychedelic, funk, psychedelic_rock, avant_garde",Rock,1.0,"Primus rock, alternative_rock, psychedelic, funk, psychedelic_rock, avant_garde Rock"
TRINTHQ128F14923B7,Do You Hear What I Hear?,Bob Dylan,folk,,1.0,Bob Dylan folk 
TRNQLJQ128F4293F70,Harem In Tuscany (Taranta),Gogol Bordello,"alternative, punk, funk",Punk,1.0,"Gogol Bordello alternative, punk, funk Punk"
TRSYTGX128F92CCF3A,Waves of Rye,Department of Eagles,"rock, indie, experimental, folk, indie_rock, piano, american",Rock,1.0,"Department of Eagles rock, indie, experimental, folk, indie_rock, piano, american Rock"
TRLYLUS128F934B539,The Coffin Ships,Primordial,"black_metal, doom_metal",,1.0,"Primordial black_metal, doom_metal "
TRUTAIO12903CD6614,"Piazza, New York Catcher",Belle and Sebastian,"alternative, indie, folk, soundtrack, acoustic, indie_pop, mellow",,1.0,"Belle and Sebastian alternative, indie, folk, soundtrack, acoustic, indie_pop, mellow "
TRWFIPT128F421B410,In Quest For,Avantasia,"progressive_metal, piano, power_metal, symphonic_metal",Metal,1.0,"Avantasia progressive_metal, piano, power_metal, symphonic_metal Metal"
TRZOWVV128F42B3745,Grand Failure Anthem,Soilwork,"death_metal, thrash_metal, melodic_death_metal",Metal,1.0,"Soilwork death_metal, thrash_metal, melodic_death_metal Metal"
TRJLKEV12903CC1F99,Dark Frozen World,Rhapsody of Fire,"classical, power_metal, symphonic_metal",Metal,1.0,"Rhapsody of Fire classical, power_metal, symphonic_metal Metal"
TRIFICJ128F426A83C,Figure Number Five,Soilwork,"death_metal, metalcore, melodic_death_metal",Metal,1.0,"Soilwork death_metal, metalcore, melodic_death_metal Metal"
TRCWQBL12903CE8816,Death Is Just a Feeling,Avantasia,"power_metal, symphonic_metal",Metal,1.0,"Avantasia power_metal, symphonic_metal Metal"
TRSIKBL128F427F430,Happy?,Mudvayne,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, metalcore, nu_metal",,1.0,"Mudvayne rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, metalcore, nu_metal "
TRSZDSW12903CF1C9D,Evilized,Dream Evil,"heavy_metal, power_metal",Metal,1.0,"Dream Evil heavy_metal, power_metal Metal"
TRYGVDX128F42579B1,Ghost Prototype II - Deus Ex Machina,Scar Symmetry,melodic_death_metal,Metal,1.0,Scar Symmetry melodic_death_metal Metal
TRPMMWC12903CF2223,Chosen Twice,Dream Evil,"power_metal, symphonic_metal",Metal,1.0,"Dream Evil power_metal, symphonic_metal Metal"
TRTCGEY128F92ED149,Angels & Demons,Assemblage 23,electronic,,1.0,Assemblage 23 electronic 
TRGHZQL128F4214272,Couldn't Care Less,The Cardigans,"rock, alternative, indie, pop, female_vocalists, guitar, swedish",,1.0,"The Cardigans rock, alternative, indie, pop, female_vocalists, guitar, swedish "
TRQMVMN12903CFA1C9,Lunch Hall Food Brawl,Municipal Waste,thrash_metal,,1.0,Municipal Waste thrash_metal 
TRAIJOA12903CFA1C6,Mental Shock,Municipal Waste,thrash_metal,,1.0,Municipal Waste thrash_metal 
TRJJZVN128F93112C7,Also Frightened,Animal Collective,"electronic, alternative, indie, alternative_rock, experimental, folk, indie_rock, psychedelic, american, psychedelic_rock, 00s",,1.0,"Animal Collective electronic, alternative, indie, alternative_rock, experimental, folk, indie_rock, psychedelic, american, psychedelic_rock, 00s "
TRQEXVY128F14676B3,Arose,Thomas Newman,"instrumental, soundtrack",,1.0,"Thomas Newman instrumental, soundtrack "
TRRGMPU128F42B8BF6,Only Got One,Frou Frou,"electronic, indie, female_vocalists, ambient, british, chillout, trip_hop, indie_pop, mellow, chill",,1.0,"Frou Frou electronic, indie, female_vocalists, ambient, british, chillout, trip_hop, indie_pop, mellow, chill "
TRXQVEH128F92F345F,Fifth Ave,Gold Panda,"electronic, ambient, instrumental, chillout, psychedelic, trip_hop, downtempo, guitar, lounge, chill",,1.0,"Gold Panda electronic, ambient, instrumental, chillout, psychedelic, trip_hop, downtempo, guitar, lounge, chill "
TRYAGWO128F14812ED,Uninvisible,"Medeski, Martin and Wood","jazz, funk",Jazz,1.0,"Medeski, Martin and Wood jazz, funk Jazz"
TRGXMBI128E0791E56,Somebody That I Used To Know,Elliott Smith,"indie, folk, indie_rock, singer_songwriter, acoustic",Rock,1.0,"Elliott Smith indie, folk, indie_rock, singer_songwriter, acoustic Rock"
TRHUEEC12903CA2CE5,Den Frusna Munnen,Finntroll,black_metal,,1.0,Finntroll black_metal 
TREJERK12903CA2CE4,Solsagan,Finntroll,black_metal,,1.0,Finntroll black_metal 
TRTILOV128F92F2828,Lai Lai Hei,Ensiferum,"metal, melodic_death_metal",,1.0,"Ensiferum metal, melodic_death_metal "
TRVDODD128F4257C0F,Bakom Varje Fura,Finntroll,"black_metal, symphonic_metal",Rock,1.0,"Finntroll black_metal, symphonic_metal Rock"
TRQIAQA128F92E3CF0,Tallulah,Sonata Arctica,"metal, piano, power_metal, symphonic_metal",Metal,1.0,"Sonata Arctica metal, piano, power_metal, symphonic_metal Metal"
TRBANZN12903CA2CE7,Ett Norrskensdåd,Finntroll,"metal, black_metal",,1.0,"Finntroll metal, black_metal "
TRMNQBQ12903CA2CF3,Dråp,Finntroll,"metal, black_metal, doom_metal",,1.0,"Finntroll metal, black_metal, doom_metal "
TRRXMHD128F42AD8C8,No Good Can Come of This,Katatonia,"metal, progressive_metal, doom_metal, gothic_metal, swedish",,1.0,"Katatonia metal, progressive_metal, doom_metal, gothic_metal, swedish "
TRPBVLF128F42AD8CD,Nightmares by the Sea,Katatonia,"progressive_metal, doom_metal, gothic_metal, gothic, cover, swedish",,1.0,"Katatonia progressive_metal, doom_metal, gothic_metal, gothic, cover, swedish "
TRYSSSX128F92F281E,Sword Chant,Ensiferum,"melodic_death_metal, power_metal",,1.0,"Ensiferum melodic_death_metal, power_metal "
TRKMEGQ128F4284795,We Are The Nightmare,Arsis,"death_metal, melodic_death_metal",Metal,1.0,"Arsis death_metal, melodic_death_metal Metal"
TRESWCO128F4257C17,Tomhet och Tystnad Härska (outro),Finntroll,black_metal,Rock,1.0,Finntroll black_metal Rock
TROXXOQ12903D00590,Ex Nihilo,Dark Tranquillity,"instrumental, death_metal, melodic_death_metal",Metal,1.0,"Dark Tranquillity instrumental, death_metal, melodic_death_metal Metal"
TRAIUPS128F92F2825,Into Battle,Ensiferum,"death_metal, melodic_death_metal, power_metal",,1.0,"Ensiferum death_metal, melodic_death_metal, power_metal "
TRLPHED128F4257FF5,Lionheart,Emancipator,"electronic, ambient, instrumental, chillout, piano, trip_hop",Metal,1.0,"Emancipator electronic, ambient, instrumental, chillout, piano, trip_hop Metal"
TRTMJWX12903CA2CEB,Tiden Utan Tid,Finntroll,"metal, black_metal",,1.0,"Finntroll metal, black_metal "
TRYMUKY12903CA2CEE,Mot Skuggornas Värld,Finntroll,"metal, black_metal, symphonic_metal",,1.0,"Finntroll metal, black_metal, symphonic_metal "
TRHQDGF128F935A65C,Starforsaken,In Flames,"death_metal, melodic_death_metal, swedish",Metal,1.0,"In Flames death_metal, melodic_death_metal, swedish Metal"
TRFIHFW128F42AD8D5,No Devotion,Katatonia,"doom_metal, gothic_metal",Metal,1.0,"Katatonia doom_metal, gothic_metal Metal"
TRJPXHA12903CA2CF2,Fornfamnad,Finntroll,black_metal,,1.0,Finntroll black_metal 
TRESJWL12903CA2CED,Galgasång,Finntroll,"folk, black_metal, acoustic",,1.0,"Finntroll folk, black_metal, acoustic "
TRPGJXT128F92F281B,Ferrum Aeternum,Ensiferum,"instrumental, melodic_death_metal",,1.0,"Ensiferum instrumental, melodic_death_metal "
TRXXBFI12903D036F1,Umbra,Subway to Sally,"german, gothic",Rock,1.0,"Subway to Sally german, gothic Rock"
TRGSKVM128F4257C15,Den Hornkrönte Konungen (Rivfaders Tron),Finntroll,black_metal,Rock,1.0,Finntroll black_metal Rock
TRSBRKP12903CFA1C7,A.D.D. (Attention Deficit Destroyer),Municipal Waste,"metal, thrash_metal",,1.0,"Municipal Waste metal, thrash_metal "
TRUHMCF128F92F90D6,Water Curses,Animal Collective,"experimental, psychedelic, indie_pop",Rock,1.0,"Animal Collective experimental, psychedelic, indie_pop Rock"
TRDJJNE128F932020A,Dragonaut,Sleep,"metal, doom_metal",Rock,1.0,"Sleep metal, doom_metal Rock"
TRXIZNE12903CDF890,Accelerated Vision,Municipal Waste,thrash_metal,,1.0,Municipal Waste thrash_metal 
TRPTJXL128F934AC11,Graze,Animal Collective,"ambient, experimental, psychedelic",,1.0,"Animal Collective ambient, experimental, psychedelic "
TRYMQCF128F934AC15,What Would I Want? Sky,Animal Collective,"ambient, experimental, psychedelic, american, 00s",Rock,1.0,"Animal Collective ambient, experimental, psychedelic, american, 00s Rock"
TRXFRDG128F92CF7A0,Who Could Win a Rabbit,Animal Collective,"indie, experimental, folk, indie_rock, psychedelic, american, avant_garde",,1.0,"Animal Collective indie, experimental, folk, indie_rock, psychedelic, american, avant_garde "
TRYJZPP12903CFA1CA,Beer Pressure,Municipal Waste,"hardcore, thrash_metal",Rock,1.0,"Municipal Waste hardcore, thrash_metal Rock"
TRWFRRN12903CDF897,Hazardous Mutation,Municipal Waste,"metal, thrash_metal",Rock,1.0,"Municipal Waste metal, thrash_metal Rock"
TRXPLVZ12903CDF8A1,Terror Shark,Municipal Waste,thrash_metal,Rock,1.0,Municipal Waste thrash_metal Rock
TRKNDQV128F4250671,K.O.,Brodka,"electronic, alternative, indie, folk, polish",Rap,1.0,"Brodka electronic, alternative, indie, folk, polish Rap"
TRODBAZ12903CE41EA,Sweet Avenue,Jets to Brazil,"indie, acoustic, emo",Rock,1.0,"Jets to Brazil indie, acoustic, emo Rock"
TRNQSNI128F93158EB,Hey Light,Animal Collective,"experimental, psychedelic, noise",,1.0,"Animal Collective experimental, psychedelic, noise "
TRXPXST128F4262D95,Slight Night Shiver,M83,"electronic, ambient, instrumental, chillout, post_rock, beautiful, french",Electronic,1.0,"M83 electronic, ambient, instrumental, chillout, post_rock, beautiful, french Electronic"
TRAAQYH128F92D5C30,Tao and Zen,Karunesh,new_age,New Age,1.0,Karunesh new_age New Age
TRSYSTU128EF356AFF,Like Light To The Flies,Trivium,"metal, heavy_metal, thrash_metal, metalcore",Metal,1.0,"Trivium metal, heavy_metal, thrash_metal, metalcore Metal"
TRAWBOB128E0782497,L'Amour Looks Something Like You,Kate Bush,"rock, alternative, female_vocalists, singer_songwriter, progressive_rock, 70s",Rock,1.0,"Kate Bush rock, alternative, female_vocalists, singer_songwriter, progressive_rock, 70s Rock"
TRLXCEF128F9304164,The Great Disappointment,AFI,"rock, metal, alternative_rock, punk, hard_rock, punk_rock, american, emo, beautiful",,1.0,"AFI rock, metal, alternative_rock, punk, hard_rock, punk_rock, american, emo, beautiful "
TRDFHHR128F145A198,Music Is Power,Richard Ashcroft,"rock, indie, britpop",Rock,1.0,"Richard Ashcroft rock, indie, britpop Rock"
TRAAOGR128F425E7BF,We Killed It,Say Anything,"alternative, alternative_rock, indie_rock, punk_rock",Rock,1.0,"Say Anything alternative, alternative_rock, indie_rock, punk_rock Rock"
TROQKHA128F92E7468,When In Rome,Nickel Creek,"folk, country",Country,1.0,"Nickel Creek folk, country Country"
TRCUKZK12903CDAEA7,Smackwater Jack,Carole King,"pop, female_vocalists, blues, piano, 70s, blues_rock",,1.0,"Carole King pop, female_vocalists, blues, piano, 70s, blues_rock "
TRDBTIY128F92FED4B,Glory Days,Bruce Springsteen,"rock, classic_rock, 80s",Pop,1.0,"Bruce Springsteen rock, classic_rock, 80s Pop"
TRJQNPY128F932E1F7,Keep The Lights On,Wave Machines,"rock, electronic, alternative, indie, pop, indie_rock, funk, beautiful",,1.0,"Wave Machines rock, electronic, alternative, indie, pop, indie_rock, funk, beautiful "
TRKLXMM128F93583D3,The Last Laugh Of The Laughter,Travis,"rock, indie, indie_pop, britpop, mellow",Rock,1.0,"Travis rock, indie, indie_pop, britpop, mellow Rock"
TRPUVKW128E0791C24,Get Down Make Love,Nine Inch Nails,"industrial, cover",Electronic,1.0,"Nine Inch Nails industrial, cover Electronic"
TRCOSXR128F933CDC9,Crazy/Forever,Japandroids,"indie, indie_rock, oldies, noise",Rock,1.0,"Japandroids indie, indie_rock, oldies, noise Rock"
TRHRXAK12903CFA6A1,The Ponytail Parades,Emery,"progressive_rock, hardcore, emo, post_hardcore, screamo",Rock,1.0,"Emery progressive_rock, hardcore, emo, post_hardcore, screamo Rock"
TRHIXMJ128F148AE3F,The Best Deceptions,Dashboard Confessional,"rock, indie, acoustic, emo, love",Rock,1.0,"Dashboard Confessional rock, indie, acoustic, emo, love Rock"
TRUBOJX128F425B710,We Have a Map of the Piano,múm,"electronic, ambient, experimental, chillout, post_rock, piano, downtempo, beautiful, mellow",Electronic,1.0,"múm electronic, ambient, experimental, chillout, post_rock, piano, downtempo, beautiful, mellow Electronic"
TRSXQYI128F42812BC,Kissing the Beehive,Wolf Parade,"indie_rock, progressive_rock, post_rock",Rock,1.0,"Wolf Parade indie_rock, progressive_rock, post_rock Rock"
TREIKFM128F14886FE,Trying To Stop Your Leaving,Dierks Bentley,country,Country,1.0,Dierks Bentley country Country
TRRPRKD12903CC8150,Manthem,The Bouncing Souls,"punk, punk_rock",,1.0,"The Bouncing Souls punk, punk_rock "
TRCVLBT128F92D2DF7,Return to Energiser,Enter Shikari,"hardcore, emo, post_hardcore, screamo",,1.0,"Enter Shikari hardcore, emo, post_hardcore, screamo "
TRJWKTI128F92D3C49,May You Never,John Martyn,"folk, singer_songwriter, acoustic, mellow",,1.0,"John Martyn folk, singer_songwriter, acoustic, mellow "
TRERORE128F1469FFB,Amber,311,"rock, alternative, alternative_rock, chillout, reggae, love, mellow, chill, ska",,1.0,"311 rock, alternative, alternative_rock, chillout, reggae, love, mellow, chill, ska "
TRAQWBK12903CD7EDB,Younger Than Yesterday,Real Estate,"indie, psychedelic_rock",Rock,1.0,"Real Estate indie, psychedelic_rock Rock"
TRPKPWN128F92FC26E,Brutalism & The Worship Of The Machine,This Will Destroy You,post_rock,,1.0,This Will Destroy You post_rock 
TRCDSAA128E07899F9,Right Where I Belong,3 Doors Down,"rock, alternative_rock, hard_rock, grunge",Rock,1.0,"3 Doors Down rock, alternative_rock, hard_rock, grunge Rock"
TROMGCY128E0789A00,Never Will I Break,3 Doors Down,"rock, metal, alternative_rock, hard_rock",Rock,1.0,"3 Doors Down rock, metal, alternative_rock, hard_rock Rock"
TRIPCXV12903CFE79E,Sound the Alarm,A Day to Remember,"hardcore, post_hardcore, screamo",,1.0,"A Day to Remember hardcore, post_hardcore, screamo "
TRKOOHW128F145FAC7,Hill Farmer's Blues,Mark Knopfler,"rock, classic_rock, guitar, blues_rock",Rock,1.0,"Mark Knopfler rock, classic_rock, guitar, blues_rock Rock"
TRZURWW128F42B919E,Bad Crumbs,Animal Collective,"indie, experimental, psychedelic, dark_ambient, avant_garde",,1.0,"Animal Collective indie, experimental, psychedelic, dark_ambient, avant_garde "
TRSWASR128F92EC18F,Ska Wars,Capdown,ska,,1.0,Capdown ska 
TRGDDAZ128F422F145,Maggie's Farm,Rage Against the Machine,"rock, metal, alternative_rock, hard_rock, cover",,1.0,"Rage Against the Machine rock, metal, alternative_rock, hard_rock, cover "
TRFYWRT128E0792C6A,Rock Fort Rock,The Skatalites,"reggae, ska",Reggae,1.0,"The Skatalites reggae, ska Reggae"
TRWPLZH128F145FAC6,Devil Baby,Mark Knopfler,"rock, guitar",Rock,1.0,"Mark Knopfler rock, guitar Rock"
TRAYHIT128F9305E25,Duke of Earl,Gene Chandler,"soul, 60s, oldies",,1.0,"Gene Chandler soul, 60s, oldies "
TRRIRSY128F933A345,Terrapin,Bonobo,"electronic, ambient, instrumental, chillout, trip_hop, downtempo, lounge, chill",,1.0,"Bonobo electronic, ambient, instrumental, chillout, trip_hop, downtempo, lounge, chill "
TROXNON128F92FFA96,Learnalilgivinanlovin,Gotye,"alternative, indie, pop, funk, indie_pop, male_vocalists, chill",,1.0,"Gotye alternative, indie, pop, funk, indie_pop, male_vocalists, chill "
TRRCEQY128F4292BCC,Ever So Sweet,The Early November,"indie, acoustic, emo, love, chill",Rock,1.0,"The Early November indie, acoustic, emo, love, chill Rock"
TRQWLXF128F4267EDA,Mediterranean Sundance,Al Di Meola,"jazz, instrumental, guitar",,1.0,"Al Di Meola jazz, instrumental, guitar "
TRITNCE128F92FFAB0,Worn Out Blues,Gotye,"electronic, alternative, indie, indie_rock, singer_songwriter, post_rock",Electronic,1.0,"Gotye electronic, alternative, indie, indie_rock, singer_songwriter, post_rock Electronic"
TRDHWWE128F933E6F1,Pipe Dreams,Travis,"rock, alternative, indie, chillout, acoustic, indie_pop, britpop",Rock,1.0,"Travis rock, alternative, indie, chillout, acoustic, indie_pop, britpop Rock"
TRRGWPT128F931472B,Drug A Wheel,Bear in Heaven,"ambient, psychedelic, post_rock, downtempo, psychedelic_rock, dark_ambient",Rock,1.0,"Bear in Heaven ambient, psychedelic, post_rock, downtempo, psychedelic_rock, dark_ambient Rock"
TRGQJNM128F14611B1,Il Pleut,Émilie Simon,"electronic, pop, indie_pop, french",,1.0,"Émilie Simon electronic, pop, indie_pop, french "
TRYDCXY12903CE9E25,Double Down Under,The Crystal Method,"electronic, techno",Electronic,1.0,"The Crystal Method electronic, techno Electronic"
TRFNNTE128F930058E,Chinatown,Destroyer,"indie, jazz, indie_rock, singer_songwriter, progressive_rock, chillout, indie_pop",Rock,1.0,"Destroyer indie, jazz, indie_rock, singer_songwriter, progressive_rock, chillout, indie_pop Rock"
TRRTVVF128F930FD97,Osaka Loop Line,Discovery,"electronic, experimental, indie_pop, 00s",Electronic,1.0,"Discovery electronic, experimental, indie_pop, 00s Electronic"
TRYMPMP128E079218C,Unravel,Björk,"electronic, alternative, indie, pop, female_vocalists, ambient, experimental, chillout, 90s, trip_hop, love, beautiful, mellow, chill",,1.0,"Björk electronic, alternative, indie, pop, female_vocalists, ambient, experimental, chillout, 90s, trip_hop, love, beautiful, mellow, chill "
TRGPEGR128F42923A2,Ruthless,Something Corporate,"rock, punk, piano, emo",Rock,1.0,"Something Corporate rock, punk, piano, emo Rock"
TRGMARK128F1496B3F,Women of Ireland,Mike Oldfield,"instrumental, new_age",Jazz,1.0,"Mike Oldfield instrumental, new_age Jazz"
TRXUDPN128E0791F3A,Cut Your Ribbon,Sparta,"alternative_rock, emo, post_hardcore, screamo",Rock,1.0,"Sparta alternative_rock, emo, post_hardcore, screamo Rock"
TRXZLWV128F4286512,Clear Channel (Fuck Off!),Leftöver Crack,ska,,1.0,Leftöver Crack ska 
TRRISMS12903CDB605,Human Interest,Hooverphonic,trip_hop,,1.0,Hooverphonic trip_hop 
TRJXZFO128F42AC2FF,Religious Vomit,Dead Kennedys,"punk, hardcore",Punk,1.0,"Dead Kennedys punk, hardcore Punk"
TRCDCYO128F4276DF3,Ain't Wastin' Time No More,The Allman Brothers Band,"classic_rock, blues, blues_rock",Rock,1.0,"The Allman Brothers Band classic_rock, blues, blues_rock Rock"
TRHGMSY128F425EA7A,Dearth,Deathspell Omega,black_metal,,1.0,Deathspell Omega black_metal 
TRZNOMG128F92D74C7,Met,Equilibrium,german,,1.0,Equilibrium german 
TRRNKRQ12903CFA6C1,World Away,Emery,"rock, alternative, hardcore, acoustic, male_vocalists, emo, post_hardcore, screamo",Rock,1.0,"Emery rock, alternative, hardcore, acoustic, male_vocalists, emo, post_hardcore, screamo Rock"
TRKOCNL12903CDF147,Some Grass,Sleep,"instrumental, blues, psychedelic, country, doom_metal, psychedelic_rock",,1.0,"Sleep instrumental, blues, psychedelic, country, doom_metal, psychedelic_rock "
TRSMRWN128F934CF44,The Foundation,Thievery Corporation,"electronic, jazz, chillout, trip_hop, downtempo, lounge",Electronic,1.0,"Thievery Corporation electronic, jazz, chillout, trip_hop, downtempo, lounge Electronic"
TRUEQKM128F42437A0,Border Ska,Camper Van Beethoven,"rock, alternative, instrumental, ska",Rock,1.0,"Camper Van Beethoven rock, alternative, instrumental, ska Rock"
TRIVLPR128F4273F4B,Lady Midnight,Leonard Cohen,"folk, singer_songwriter, 60s",,1.0,"Leonard Cohen folk, singer_songwriter, 60s "
TRUDVAZ128F4290FFA,Naked Burn,Mastodon,"metal, heavy_metal, metalcore, progressive_metal",Metal,1.0,"Mastodon metal, heavy_metal, metalcore, progressive_metal Metal"
TRQTSWL128F9307276,Beni Beni,Niyaz,female_vocalists,World,1.0,Niyaz female_vocalists World
TRYJEYR128F4290FFB,Aqua Dementia,Mastodon,"metal, heavy_metal, hardcore, metalcore, progressive_metal, post_hardcore",Metal,1.0,"Mastodon metal, heavy_metal, hardcore, metalcore, progressive_metal, post_hardcore Metal"
TRRKLCM128F42B2311,Giant,Juno Reactor,"electronic, industrial, trance, techno, drum_and_bass",Rock,1.0,"Juno Reactor electronic, industrial, trance, techno, drum_and_bass Rock"
TRFZMEN128E0792E40,When Mermaids Cry,Eagle-Eye Cherry,"pop, 90s, swedish, pop_rock",,1.0,"Eagle-Eye Cherry pop, 90s, swedish, pop_rock "
TRUEFAP12903CA8344,Trinity's Crying,CocoRosie,"experimental, folk, psychedelic, dark_ambient, avant_garde",,1.0,"CocoRosie experimental, folk, psychedelic, dark_ambient, avant_garde "
TREFIWY128E0792E3D,Rainbow Wings,Eagle-Eye Cherry,"alternative, pop, 90s, acoustic, swedish, pop_rock",,1.0,"Eagle-Eye Cherry alternative, pop, 90s, acoustic, swedish, pop_rock "
TRANTFM12903CA834C,The Moon Asked the Crow,CocoRosie,"alternative, indie, experimental, folk, psychedelic, piano",Rock,1.0,"CocoRosie alternative, indie, experimental, folk, psychedelic, piano Rock"
TRVFGEF12903D00EC1,Sleepless Swans,Swallow the Sun,doom_metal,,1.0,Swallow the Sun doom_metal 
TRKYHKA12903CEE421,Aoneko No Torso,????,"instrumental, acoustic, japanese, piano",,1.0,"???? instrumental, acoustic, japanese, piano "
TRRNCQO128F932FB29,Deadbeat I,Desiderii Marginis,dark_ambient,,1.0,Desiderii Marginis dark_ambient 
TRADUMU128F427819F,Put Your Hands Up,Benny Benassi,"electronic, dance, progressive_rock, house, techno, ska",,1.0,"Benny Benassi electronic, dance, progressive_rock, house, techno, ska "
TRKDSRU128F932FB3A,Mantrap,Desiderii Marginis,dark_ambient,Electronic,1.0,Desiderii Marginis dark_ambient Electronic
TRDZSJC12903CD43C4,Turn Up the Silence,Shpongle,"electronic, psychedelic, trance",Rock,1.0,"Shpongle electronic, psychedelic, trance Rock"
TRROJNB12903CE58DE,Material World Paranoia,Kreator,thrash_metal,,1.0,Kreator thrash_metal 
TRHIIGC128F4290FFC,Hearts Alive,Mastodon,"metal, progressive_rock, metalcore, progressive_metal",Metal,1.0,"Mastodon metal, progressive_rock, metalcore, progressive_metal Metal"
